ID;SoortMisdrijf;WijkenEnBuurten;Perioden;GeregistreerdeMisdrijven_1;Gemeentenaam_2;SoortRegio_3
6928;0.0.0 ;BU00343001;2024JJ00;45;                              ;        
6941;0.0.0 ;BU00343002;2024JJ00;25;                              ;        
6954;0.0.0 ;BU00343003;2024JJ00;45;                              ;        
6967;0.0.0 ;BU00343004;2024JJ00;34;                              ;        
6980;0.0.0 ;BU00343005;2024JJ00;75;                              ;        
6993;0.0.0 ;BU00343006;2024JJ00;3;                              ;        
7006;0.0.0 ;BU00343007;2024JJ00;20;                              ;        
7032;0.0.0 ;BU00343101;2024JJ00;19;                              ;        
7045;0.0.0 ;BU00343102;2024JJ00;7;                              ;        
7058;0.0.0 ;BU00343103;2024JJ00;23;                              ;        
7071;0.0.0 ;BU00343104;2024JJ00;40;                              ;        
7084;0.0.0 ;BU00343105;2024JJ00;18;                              ;        
7110;0.0.0 ;BU00343201;2024JJ00;30;                              ;        
7136;0.0.0 ;BU00343401;2024JJ00;18;                              ;        
7149;0.0.0 ;BU00343402;2024JJ00;9;                              ;        
7162;0.0.0 ;BU00343403;2024JJ00;8;                              ;        
7188;0.0.0 ;BU00343501;2024JJ00;44;                              ;        
7201;0.0.0 ;BU00343502;2024JJ00;20;                              ;        
7227;0.0.0 ;BU00343601;2024JJ00;8;                              ;        
7253;0.0.0 ;BU00343701;2024JJ00;49;                              ;        
7266;0.0.0 ;BU00343702;2024JJ00;69;                              ;        
7292;0.0.0 ;BU00343801;2024JJ00;87;                              ;        
7305;0.0.0 ;BU00343802;2024JJ00;36;                              ;        
7331;0.0.0 ;BU00343901;2024JJ00;15;                              ;        
7344;0.0.0 ;BU00343902;2024JJ00;7;                              ;        
7357;0.0.0 ;BU00343903;2024JJ00;0;                              ;        
7383;0.0.0 ;BU00344001;2024JJ00;5;                              ;        
7396;0.0.0 ;BU00344002;2024JJ00;29;                              ;        
7409;0.0.0 ;BU00344003;2024JJ00;3;                              ;        
7435;0.0.0 ;BU00344101;2024JJ00;180;                              ;        
7448;0.0.0 ;BU00344102;2024JJ00;184;                              ;        
7474;0.0.0 ;BU00344201;2024JJ00;19;                              ;        
7487;0.0.0 ;BU00344202;2024JJ00;30;                              ;        
7500;0.0.0 ;BU00344203;2024JJ00;59;                              ;        
7513;0.0.0 ;BU00344204;2024JJ00;5;                              ;        
7539;0.0.0 ;BU00344301;2024JJ00;15;                              ;        
7552;0.0.0 ;BU00344302;2024JJ00;38;                              ;        
7565;0.0.0 ;BU00344303;2024JJ00;42;                              ;        
7578;0.0.0 ;BU00344304;2024JJ00;1;                              ;        
7604;0.0.0 ;BU00344401;2024JJ00;36;                              ;        
7617;0.0.0 ;BU00344402;2024JJ00;56;                              ;        
7630;0.0.0 ;BU00344403;2024JJ00;8;                              ;        
7656;0.0.0 ;BU00344501;2024JJ00;35;                              ;        
7669;0.0.0 ;BU00344502;2024JJ00;84;                              ;        
7682;0.0.0 ;BU00344503;2024JJ00;13;                              ;        
7695;0.0.0 ;BU00344504;2024JJ00;1;                              ;        
7708;0.0.0 ;BU00344505;2024JJ00;14;                              ;        
7734;0.0.0 ;BU00344601;2024JJ00;58;                              ;        
7747;0.0.0 ;BU00344602;2024JJ00;30;                              ;        
7760;0.0.0 ;BU00344603;2024JJ00;17;                              ;        
7786;0.0.0 ;BU00344701;2024JJ00;48;                              ;        
7799;0.0.0 ;BU00344702;2024JJ00;22;                              ;        
7812;0.0.0 ;BU00344703;2024JJ00;21;                              ;        
7825;0.0.0 ;BU00344704;2024JJ00;21;                              ;        
7851;0.0.0 ;BU00344801;2024JJ00;32;                              ;        
7864;0.0.0 ;BU00344802;2024JJ00;24;                              ;        
7877;0.0.0 ;BU00344803;2024JJ00;43;                              ;        
7890;0.0.0 ;BU00344804;2024JJ00;27;                              ;        
7916;0.0.0 ;BU00344901;2024JJ00;50;                              ;        
7929;0.0.0 ;BU00344902;2024JJ00;22;                              ;        
7942;0.0.0 ;BU00344903;2024JJ00;62;                              ;        
7955;0.0.0 ;BU00344904;2024JJ00;4;                              ;        
7981;0.0.0 ;BU00345001;2024JJ00;26;                              ;        
7994;0.0.0 ;BU00345002;2024JJ00;161;                              ;        
8020;0.0.0 ;BU00345101;2024JJ00;27;                              ;        
8033;0.0.0 ;BU00345102;2024JJ00;30;                              ;        
8046;0.0.0 ;BU00345103;2024JJ00;17;                              ;        
8059;0.0.0 ;BU00345104;2024JJ00;56;                              ;        
8072;0.0.0 ;BU00345105;2024JJ00;2;                              ;        
8098;0.0.0 ;BU00345201;2024JJ00;43;                              ;        
8111;0.0.0 ;BU00345202;2024JJ00;22;                              ;        
8124;0.0.0 ;BU00345203;2024JJ00;34;                              ;        
8137;0.0.0 ;BU00345204;2024JJ00;37;                              ;        
8150;0.0.0 ;BU00345205;2024JJ00;19;                              ;        
8163;0.0.0 ;BU00345206;2024JJ00;27;                              ;        
8176;0.0.0 ;BU00345207;2024JJ00;11;                              ;        
8202;0.0.0 ;BU00345301;2024JJ00;8;                              ;        
8215;0.0.0 ;BU00345302;2024JJ00;2;                              ;        
8241;0.0.0 ;BU00345601;2024JJ00;9;                              ;        
8254;0.0.0 ;BU00345602;2024JJ00;25;                              ;        
8280;0.0.0 ;BU00345701;2024JJ00;34;                              ;        
8293;0.0.0 ;BU00345702;2024JJ00;29;                              ;        
8319;0.0.0 ;BU00345801;2024JJ00;9;                              ;        
8345;0.0.0 ;BU00345901;2024JJ00;6;                              ;        
8358;0.0.0 ;BU00345902;2024JJ00;52;                              ;        
8384;0.0.0 ;BU00346001;2024JJ00;44;                              ;        
8410;0.0.0 ;BU00346101;2024JJ00;57;                              ;        
8423;0.0.0 ;BU00346102;2024JJ00;85;                              ;        
8436;0.0.0 ;BU00346103;2024JJ00;16;                              ;        
8462;0.0.0 ;BU00346201;2024JJ00;33;                              ;        
8475;0.0.0 ;BU00346202;2024JJ00;54;                              ;        
8501;0.0.0 ;BU00346301;2024JJ00;43;                              ;        
8514;0.0.0 ;BU00346302;2024JJ00;45;                              ;        
8527;0.0.0 ;BU00346303;2024JJ00;23;                              ;        
8540;0.0.0 ;BU00346304;2024JJ00;39;                              ;        
8566;0.0.0 ;BU00346401;2024JJ00;72;                              ;        
8592;0.0.0 ;BU00346501;2024JJ00;52;                              ;        
8618;0.0.0 ;BU00346601;2024JJ00;29;                              ;        
8631;0.0.0 ;BU00346602;2024JJ00;67;                              ;        
8657;0.0.0 ;BU00347101;2024JJ00;11;                              ;        
8683;0.0.0 ;BU00347201;2024JJ00;11;                              ;        
8709;0.0.0 ;BU00347301;2024JJ00;4;                              ;        
8735;0.0.0 ;BU00347401;2024JJ00;1;                              ;        
8748;0.0.0 ;BU00347402;2024JJ00;30;                              ;        
8774;0.0.0 ;BU00347501;2024JJ00;8;                              ;        
8787;0.0.0 ;BU00347502;2024JJ00;12;                              ;        
8800;0.0.0 ;BU00347503;2024JJ00;2;                              ;        
8813;0.0.0 ;BU00347504;2024JJ00;0;                              ;        
8839;0.0.0 ;BU00347601;2024JJ00;20;                              ;        
8852;0.0.0 ;BU00347602;2024JJ00;0;                              ;        
8865;0.0.0 ;BU00347603;2024JJ00;38;                              ;        
8878;0.0.0 ;BU00347604;2024JJ00;1;                              ;        
8904;0.0.0 ;BU00347701;2024JJ00;45;                              ;        
8917;0.0.0 ;BU00347702;2024JJ00;52;                              ;        
8930;0.0.0 ;BU00347703;2024JJ00;1;                              ;        
8956;0.0.0 ;BU00347901;2024JJ00;4;                              ;        
8982;0.0.0 ;BU00348501;2024JJ00;0;                              ;        
8995;0.0.0 ;BU00348502;2024JJ00;32;                              ;        
9021;0.0.0 ;BU00349615;2024JJ00;11;                              ;        
9060;0.0.0 ;BU04840101;2024JJ00;13;                              ;        
9073;0.0.0 ;BU04840102;2024JJ00;0;                              ;        
9086;0.0.0 ;BU04840103;2024JJ00;10;                              ;        
9099;0.0.0 ;BU04840104;2024JJ00;11;                              ;        
9112;0.0.0 ;BU04840105;2024JJ00;35;                              ;        
9125;0.0.0 ;BU04840106;2024JJ00;26;                              ;        
9138;0.0.0 ;BU04840107;2024JJ00;17;                              ;        
9151;0.0.0 ;BU04840108;2024JJ00;66;                              ;        
9164;0.0.0 ;BU04840109;2024JJ00;3;                              ;        
9177;0.0.0 ;BU04840110;2024JJ00;13;                              ;        
9190;0.0.0 ;BU04840111;2024JJ00;10;                              ;        
9216;0.0.0 ;BU04840201;2024JJ00;10;                              ;        
9229;0.0.0 ;BU04840202;2024JJ00;159;                              ;        
9242;0.0.0 ;BU04840203;2024JJ00;22;                              ;        
9255;0.0.0 ;BU04840204;2024JJ00;31;                              ;        
9268;0.0.0 ;BU04840205;2024JJ00;20;                              ;        
9281;0.0.0 ;BU04840206;2024JJ00;56;                              ;        
9294;0.0.0 ;BU04840207;2024JJ00;29;                              ;        
9307;0.0.0 ;BU04840208;2024JJ00;130;                              ;        
9320;0.0.0 ;BU04840209;2024JJ00;29;                              ;        
9333;0.0.0 ;BU04840210;2024JJ00;41;                              ;        
9346;0.0.0 ;BU04840211;2024JJ00;39;                              ;        
9372;0.0.0 ;BU04840301;2024JJ00;19;                              ;        
9385;0.0.0 ;BU04840302;2024JJ00;37;                              ;        
9398;0.0.0 ;BU04840303;2024JJ00;27;                              ;        
9411;0.0.0 ;BU04840304;2024JJ00;13;                              ;        
9424;0.0.0 ;BU04840305;2024JJ00;33;                              ;        
9437;0.0.0 ;BU04840306;2024JJ00;90;                              ;        
9450;0.0.0 ;BU04840307;2024JJ00;15;                              ;        
9476;0.0.0 ;BU04840401;2024JJ00;85;                              ;        
9489;0.0.0 ;BU04840402;2024JJ00;127;                              ;        
9502;0.0.0 ;BU04840403;2024JJ00;52;                              ;        
9515;0.0.0 ;BU04840404;2024JJ00;31;                              ;        
9528;0.0.0 ;BU04840405;2024JJ00;57;                              ;        
9554;0.0.0 ;BU04840501;2024JJ00;75;                              ;        
9567;0.0.0 ;BU04840502;2024JJ00;143;                              ;        
9580;0.0.0 ;BU04840503;2024JJ00;343;                              ;        
9593;0.0.0 ;BU04840504;2024JJ00;53;                              ;        
9606;0.0.0 ;BU04840505;2024JJ00;22;                              ;        
9619;0.0.0 ;BU04840506;2024JJ00;10;                              ;        
9645;0.0.0 ;BU04840601;2024JJ00;68;                              ;        
9658;0.0.0 ;BU04840602;2024JJ00;75;                              ;        
9671;0.0.0 ;BU04840603;2024JJ00;188;                              ;        
9684;0.0.0 ;BU04840604;2024JJ00;50;                              ;        
9697;0.0.0 ;BU04840605;2024JJ00;72;                              ;        
9723;0.0.0 ;BU04840701;2024JJ00;28;                              ;        
9736;0.0.0 ;BU04840702;2024JJ00;16;                              ;        
9762;0.0.0 ;BU04840801;2024JJ00;67;                              ;        
9775;0.0.0 ;BU04840802;2024JJ00;74;                              ;        
9788;0.0.0 ;BU04840803;2024JJ00;21;                              ;        
9801;0.0.0 ;BU04840804;2024JJ00;28;                              ;        
9814;0.0.0 ;BU04840805;2024JJ00;16;                              ;        
9827;0.0.0 ;BU04840806;2024JJ00;31;                              ;        
9840;0.0.0 ;BU04840807;2024JJ00;30;                              ;        
